1361384487.170831014,0.088379,-0.510498,-0.449707,-0.227539,-59.374046,55.740459,20.832062
1361384487.172692586,0.063965,-0.483154,-0.542480,-0.228516,-68.977097,52.832062,11.526717
1361384487.174523641,0.090820,-0.532227,-0.484863,-0.225586,-73.244278,51.198475,0.931298
1361384487.176385213,0.133057,-0.524902,-0.364990,-0.227539,-73.137405,58.160305,-11.984733
1361384487.178246785,0.077881,-0.523193,-0.401855,-0.228516,-73.221375,55.343510,-23.458015
1361384487.180108357,0.116699,-0.473145,-0.402588,-0.227539,-69.862595,49.267174,-35.435116
1361384487.181969930,0.133545,-0.511230,-0.266113,-0.226562,-62.709923,50.946564,-42.610687
1361384487.183831502,0.033447,-0.501953,-0.271729,-0.227539,-61.885498,56.480915,-48.160305
1361384487.185693075,0.086670,-0.510742,-0.246582,-0.228516,-68.328247,72.114502,-56.610687
1361384487.187524129,0.081787,-0.525635,-0.396484,-0.227539,-79.633591,83.435112,-63.900764
1361384487.189385701,0.158447,-0.549072,-0.496582,-0.226562,-84.282440,82.984734,-67.870232
1361384487.191247274,0.219238,-0.589600,-0.429443,-0.227539,-85.160309,91.106873,-73.641220
1361384487.193108847,0.238525,-0.555176,-0.436768,-0.224609,-84.786263,92.435112,-74.694656
1361384487.194970419,0.297852,-0.446045,-0.654053,-0.227539,-81.190842,84.221375,-82.854965
1361384487.196831991,0.498047,-0.427002,-0.439941,-0.226562,-73.832062,91.709923,-90.923668
1361384487.198693563,0.385986,-0.225830,-0.321533,-0.227539,-67.145035,99.679390,-93.694656
1361384487.200524618,0.528076,-0.145020,-0.760010,-0.228516,-77.343513,77.343513,-110.549622
1361384487.202386191,0.567871,-0.165527,-0.593750,-0.227539,-75.862595,68.702293,-116.816795
1361384487.204247763,0.551025,-0.108643,-0.578125,-0.228516,-80.343513,78.541985,-129.908401
1361384487.206109335,0.598145,-0.024902,-0.597656,-0.226562,-83.916031,85.083969,-154.389313
1361384487.207970907,0.981445,-0.423096,-0.470459,-0.226562,-71.236641,92.931297,-130.633591
1361384487.209832480,0.884033,-0.261963,-0.766602,-0.227539,-44.297710,92.251907,-129.801529
1361384487.211724570,0.842285,0.703613,-0.717041,-0.226562,-79.167938,94.595421,-201.793900
1361384487.213586142,0.568115,0.315430,-1.258545,-0.225586,-166.450378,58.083969,-205.587784
1361384487.215417197,1.095947,0.329346,-1.068604,-0.226562,-175.244278,7.870229,-244.961838
1361384487.217278769,1.201416,-0.198975,-0.854004,-0.227539,-175.610687,19.458015,-231.923660
1361384487.219140341,1.413818,-0.491943,-0.156982,-0.228516,-145.381683,62.061069,-223.175568
1361384487.221001914,1.393066,-0.426758,-0.373779,-0.226562,-97.786263,65.427483,-207.442749
1361384487.222863486,1.404785,0.272949,-0.803467,-0.226562,-85.870232,32.061069,-223.152664
1361384487.224694541,1.066162,0.376709,-1.247314,-0.227539,-92.305344,0.152672,-235.167938
1361384487.226556113,1.240479,0.221924,-0.465820,-0.226562,-115.770996,51.671757,-244.717560
1361384487.228417685,1.233887,0.488525,-0.625244,-0.225586,-158.290070,79.122139,-250.137405
1361384487.230279258,1.324463,-0.425293,-1.166260,-0.226562,-158.832062,48.435116,-236.175568
1361384487.232140830,1.111572,-0.171631,-1.011719,-0.228516,-160.106873,61.106869,-205.908401
1361384487.234002403,1.175293,-0.437744,-0.624268,-0.227539,-158.938934,93.633591,-177.893127
1361384487.235863975,1.301270,-0.492188,-0.830322,-0.226562,-151.847336,108.564888,-132.251907
1361384487.237725547,1.218018,-0.396729,-0.850342,-0.227539,-121.671753,96.053436,-105.648857
1361384487.239556602,1.161865,-0.094482,-1.180420,-0.226562,-97.091606,62.618320,-103.259544
1361384487.241418175,1.220947,-0.080078,-1.089355,-0.227539,-99.977097,51.320610,-107.732826
1361384487.243279747,1.123291,0.398193,-0.810791,-0.224609,-112.603050,51.809162,-141.656494
1361384487.245110801,1.271973,0.125000,-0.702637,-0.227539,-120.244278,56.160305,-153.358780
1361384487.247002891,1.316895,-0.207520,-0.467285,-0.226562,-105.977097,80.312981,-144.824432
1361384487.248864463,1.132812,0.180908,-0.591309,-0.227539,-89.175575,98.580154,-122.305344
1361384487.250756554,1.172852,0.279297,-1.105713,-0.226562,-91.061066,56.778625,-133.511444
1361384487.252618126,1.124756,0.115234,-1.052246,-0.224609,-74.068703,33.488548,-119.022903
1361384487.254479698,1.150391,-0.103760,-0.431152,-0.226562,-57.824429,65.603050,-96.381676
1361384487.256341271,1.120605,0.184814,-0.616211,-0.227539,-37.992367,64.412216,-92.038170
1361384487.258202843,1.070312,0.227783,-1.056396,-0.228516,-30.816793,30.183207,-89.465652
1361384487.260064415,1.067139,0.223877,-0.955811,-0.227539,-30.603054,16.274809,-90.450378
1361384487.261925988,1.119141,0.146240,-0.578613,-0.226562,-36.229008,41.458015,-72.816795
1361384487.263787560,1.174561,0.214600,-0.901611,-0.227539,-36.709923,47.503819,-67.931297
1361384487.265649132,1.180176,0.194092,-0.888428,-0.228516,-20.267176,44.778625,-63.381680
1361384487.267480187,1.120361,0.125000,-0.638184,-0.225586,-21.854961,69.824425,-53.809162
1361384487.269341759,1.027588,0.381104,-0.924316,-0.226562,-36.083969,63.977100,-62.190838
1361384487.271203332,0.977783,0.407471,-1.076660,-0.227539,-42.198475,30.251909,-66.717560
1361384487.273064904,1.071533,0.294434,-0.857178,-0.228516,-47.641220,26.641222,-58.290077
1361384487.274926476,1.014160,0.398682,-0.781982,-0.227539,-47.511452,30.954199,-54.732826
1361384487.276757531,1.038818,0.374512,-0.774658,-0.228516,-49.893131,28.412214,-49.152672
1361384487.278649621,1.063232,0.370361,-0.723145,-0.227539,-51.664124,29.793894,-35.580154
1361384487.280480676,1.049805,0.383057,-0.665771,-0.228516,-56.274811,41.343510,-25.870230
1361384487.282342248,0.978271,0.385986,-0.945557,-0.227539,-62.595421,31.938931,-14.389313
1361384487.284203821,0.976562,0.351807,-0.794434,-0.226562,-61.167938,31.961832,-5.687023
1361384487.286065393,1.005859,0.389160,-0.791260,-0.225586,-57.549618,31.007633,-4.259542
1361384487.287926965,0.990723,0.298096,-0.797363,-0.226562,-51.870228,26.442749,-0.137405
1361384487.289788537,0.956055,0.333740,-0.800293,-0.225586,-47.251907,22.977098,0.244275
1361384487.291650110,0.914307,0.419922,-0.835449,-0.226562,-46.931297,17.267176,-9.961832
1361384487.293481165,0.947266,0.379150,-0.855713,-0.226562,-49.702290,6.114504,-15.671756
1361384487.295342737,0.967773,0.430420,-0.930420,-0.226562,-47.206108,-10.145039,-23.137405
1361384487.297204309,0.975098,0.325928,-0.778809,-0.227539,-42.862595,-9.366412,-20.847328
1361384487.299065881,0.984131,0.254150,-0.709961,-0.229492,-41.687023,-1.725191,-10.427481
1361384487.300927454,0.989746,0.201416,-0.722412,-0.226562,-33.862595,3.045802,1.801527
1361384487.302789026,0.974854,0.235840,-0.797119,-0.227539,-26.183207,3.763359,11.221375
1361384487.304620081,1.001709,0.216309,-0.806885,-0.228516,-18.824427,3.152672,21.083969
1361384487.306481653,0.970703,0.252686,-0.767578,-0.227539,-9.305344,6.916030,25.160305
1361384487.308343225,0.999268,0.290527,-0.839355,-0.226562,-2.633588,0.870229,24.435114
1361384487.310265833,1.004395,0.280762,-0.851807,-0.226562,5.267176,-6.717557,23.068703
1361384487.312127405,1.009766,0.306885,-0.826660,-0.227539,9.893129,-7.801527,22.671755
1361384487.314019495,0.975586,0.283691,-0.795410,-0.226562,12.167939,-7.893130,25.801527
1361384487.315881067,1.003418,0.252197,-0.759766,-0.227539,16.580153,-6.984733,31.206106
1361384487.317742639,0.995605,0.259766,-0.784180,-0.230469,24.282442,-8.328244,35.580154
1361384487.319604211,0.995850,0.294434,-0.828613,-0.227539,28.664122,-12.389313,38.282444
1361384487.321465784,0.988281,0.321533,-0.887939,-0.228516,30.862595,-19.419847,38.847328
1361384487.323327356,1.005127,0.318604,-0.889404,-0.227539,32.129772,-26.938931,41.946564
1361384487.325158411,1.042480,0.352783,-0.843506,-0.226562,33.389313,-25.480917,44.786259
1361384487.327019983,1.062500,0.381348,-0.833496,-0.227539,33.167938,-26.763359,47.251907
1361384487.328881555,1.062744,0.439697,-0.888428,-0.226562,33.885498,-32.404579,47.442749
1361384487.330743128,1.072266,0.465088,-0.856934,-0.227539,30.931297,-35.343510,47.083969
1361384487.332604700,1.073486,0.421631,-0.894043,-0.228516,30.435114,-43.396946,48.954197
1361384487.334435755,1.070312,0.420166,-0.798584,-0.227539,34.122139,-44.916031,50.305344
1361384487.336297327,1.106934,0.491211,-0.736816,-0.228516,43.870228,-49.763359,46.610687
1361384487.338158899,1.134277,0.515625,-0.651123,-0.226562,61.862595,-58.641220,39.519085
1361384487.340020472,1.044922,0.407227,-0.764893,-0.227539,67.992363,-67.000000,39.129772
1361384487.341882044,1.025391,0.419678,-0.817383,-0.226562,69.870232,-73.167938,36.717556
1361384487.343743616,1.005859,0.330078,-0.839600,-0.227539,67.587784,-75.625954,38.290077
1361384487.345605188,1.012695,0.337402,-0.849609,-0.226562,71.175575,-82.694656,37.572517
1361384487.347436243,1.007324,0.283203,-0.821533,-0.227539,78.351143,-88.519081,34.671757
1361384487.349297815,0.986084,0.242188,-0.848633,-0.226562,82.847328,-93.000000,35.244274
1361384487.351159388,0.957764,0.211670,-0.851807,-0.227539,88.534348,-95.885498,32.648853
1361384487.353020960,0.955811,0.170166,-0.855957,-0.226562,92.633591,-98.786263,35.030533
1361384487.354882532,0.937744,0.126709,-0.892822,-0.227539,99.725189,-102.442749,38.992367
1361384487.356713587,0.933594,0.079346,-0.848145,-0.226562,107.022903,-101.137405,42.954197
1361384487.358575159,0.909912,0.115479,-0.834961,-0.227539,114.404579,-98.816795,45.328243
1361384487.360436732,0.851562,0.006836,-0.747803,-0.226562,123.801529,-92.839691,49.763359
1361384487.362298304,0.843262,-0.043457,-0.788818,-0.227539,132.603058,-91.625954,59.091602
1361384487.364159876,0.744385,-0.066406,-0.958496,-0.226562,144.595413,-106.687019,69.809158
1361384487.366021448,0.812256,-0.004883,-0.838135,-0.226562,156.618317,-102.236641,67.442749
1361384487.367883021,0.858887,-0.001953,-0.775635,-0.226562,161.534348,-92.305344,61.595421
1361384487.369714075,0.781006,-0.029297,-0.861328,-0.227539,167.320618,-91.442749,65.946564
1361384487.371575648,0.796387,0.000977,-0.842773,-0.228516,164.832062,-88.068703,68.770996
1361384487.373437220,0.721191,0.001953,-0.917725,-0.227539,159.877869,-93.274811,72.000000
1361384487.375298793,0.672607,-0.072998,-0.697754,-0.227539,153.564880,-83.427483,79.801529
1361384487.377160365,0.783447,0.235596,-0.400879,-0.228516,151.068695,-57.854961,72.007637
1361384487.378991419,0.662109,0.275391,-0.782471,-0.227539,141.618317,-69.312981,47.580154
1361384487.380852992,0.601074,0.208008,-0.746094,-0.226562,142.847336,-80.633591,43.114502
1361384487.382714565,0.743896,0.068848,-0.559326,-0.227539,134.519089,-71.908394,42.404579
1361384487.384576137,0.729492,0.130859,-0.786865,-0.226562,139.641220,-87.106873,33.511452
1361384487.386437709,0.704590,0.034912,-0.904541,-0.227539,147.480911,-106.580154,26.022902
1361384487.388268764,0.695312,-0.049805,-0.831543,-0.226562,147.175568,-104.488548,29.229008
1361384487.390130336,0.679199,-0.071045,-0.674805,-0.225586,150.389313,-92.541985,35.045803
1361384487.391991908,0.687256,0.030273,-0.682617,-0.226562,154.358780,-86.938934,32.427483
1361384487.393853480,0.570312,-0.203369,-0.677002,-0.229492,152.229004,-81.335876,45.183205
1361384487.395715052,0.633789,-0.139404,-0.665039,-0.226562,144.992371,-68.541985,56.198475
1361384487.397576625,0.614502,-0.077881,-0.779785,-0.225586,144.587784,-67.656487,57.351147
1361384487.399407679,0.602051,-0.123291,-0.641357,-0.226562,148.129776,-59.763359,60.465649
1361384487.401269252,0.601562,-0.168457,-0.682373,-0.227539,139.022903,-49.564884,64.145035
1361384487.403130824,0.525879,-0.106689,-0.752686,-0.226562,130.900757,-49.541985,67.755722
1361384487.404992396,0.447266,-0.140869,-0.894043,-0.225586,126.458015,-62.557251,67.610687
1361384487.406853968,0.591797,-0.224854,-0.624756,-0.226562,124.190842,-57.274811,66.938934
1361384487.408715541,0.621826,-0.267578,-0.734863,-0.226562,117.656487,-43.358780,67.038170
1361384487.410546596,0.538330,-0.224854,-0.544434,-0.227539,116.557251,-27.709923,67.648857
1361384487.412408168,0.600586,-0.264648,-0.649414,-0.226562,117.595421,-24.954199,70.076332
1361384487.414269740,0.532959,-0.202881,-0.556152,-0.227539,125.595421,-18.122137,70.000000
1361384487.416131313,0.471924,-0.234619,-0.493896,-0.226562,128.206100,-13.129771,64.496185
1361384487.417992885,0.650879,-0.312744,-0.719727,-0.227539,132.603058,-17.801527,66.694656
1361384487.419823939,0.342529,-0.240723,-0.649170,-0.226562,128.732819,-14.198473,71.801529
1361384487.421746547,0.474854,-0.269775,-0.547607,-0.225586,108.267174,14.618320,84.748093
1361384487.423577601,0.499756,-0.090576,-0.828857,-0.228516,103.061066,-2.167939,74.183205
1361384487.425439174,0.552002,-0.292236,-0.623779,-0.227539,114.480919,-5.908397,70.412216
1361384487.427300746,0.443115,-0.392090,-0.418945,-0.228516,111.274811,9.725191,75.488548
1361384487.429162318,0.533447,-0.262207,-0.857178,-0.227539,101.854965,-2.465649,67.320610
1361384487.431023891,0.382568,-0.091797,-0.825439,-0.226562,97.183205,-15.213740,44.656490
1361384487.432885463,0.492676,-0.132568,-0.550049,-0.227539,92.106873,-13.061069,24.160305
1361384487.434716517,0.441406,-0.334961,-0.446533,-0.228516,82.396950,1.473282,26.190840
1361384487.436578090,0.522705,-0.165039,-0.458008,-0.225586,78.167938,16.206106,15.519084
1361384487.438439662,0.473877,-0.246582,-0.647705,-0.226562,75.244278,4.900764,5.274809
1361384487.440301234,0.362793,-0.343750,-0.578369,-0.227539,71.610687,9.053435,2.343511
1361384487.442162806,0.452148,-0.208740,-0.473633,-0.226562,75.893127,11.580153,-11.992367
1361384487.444024378,0.386963,-0.382568,-0.346680,-0.227539,78.824425,21.503817,-7.893130
1361384487.445855433,0.417236,-0.409668,-0.396240,-0.228516,81.832062,32.458015,-2.732824
1361384487.447717005,0.323975,-0.362305,-0.419922,-0.227539,85.946564,38.740459,-10.618320
1361384487.449578577,0.300293,-0.276611,-0.813232,-0.226562,83.793892,13.679389,-27.282442
1361384487.451440150,0.228027,-0.468750,-0.621338,-0.226562,88.167938,14.297709,-20.641222
1361384487.453271205,0.426514,-0.463623,-0.343994,-0.226562,77.503815,37.702290,-18.000000
1361384487.455132777,0.314941,-0.432373,-0.421631,-0.228516,89.083969,36.923664,-19.961832
1361384487.456994349,0.333740,-0.285156,-0.259033,-0.227539,91.007637,41.801525,-24.847328
1361384487.458855921,0.316162,-0.202881,-0.463135,-0.226562,83.923668,35.320610,-31.358778
1361384487.460717494,0.302490,0.001221,-0.334717,-0.225586,79.221375,30.305344,-55.053436
1361384487.462579066,0.356445,-0.059326,-0.377930,-0.226562,63.641220,30.931297,-66.900764
1361384487.464410121,0.307373,-0.046143,-0.328857,-0.225586,57.022900,27.122137,-74.679390
1361384487.466271693,0.340820,-0.110107,-0.386475,-0.228516,46.022900,26.404581,-81.961830
1361384487.468133266,0.260742,-0.301025,-0.354492,-0.227539,39.053436,31.496183,-79.419846
1361384487.469994838,0.292725,-0.388672,-0.354736,-0.228516,33.526718,34.328243,-77.549622
1361384487.471856410,0.308105,-0.392822,-0.501953,-0.227539,30.862595,31.870230,-80.404579
1361384487.473687465,0.319336,-0.492432,-0.494141,-0.226562,20.511450,36.900764,-77.984734
1361384487.475549037,0.339111,-0.499512,-0.598389,-0.227539,8.610687,32.190838,-74.595421
1361384487.477410609,0.443848,-0.522949,-0.622803,-0.228516,-1.374046,27.335878,-72.152672
1361384487.479272181,0.463867,-0.455811,-0.479736,-0.226562,-0.343511,31.702290,-75.740456
1361384487.481133754,0.460449,-0.430176,-0.480469,-0.226562,-15.381680,36.687023,-74.305344
